Time,MutualInformation,Variance,Count,SEM,n_particles,gain,kappa,tau
0.68,0.3014729,0.4593503,2048,0.014976386,1024,2.048780487804878,100.0,2.0
0.6900000000000001,0.30663463,0.46208465,2048,0.015020895,1024,2.048780487804878,100.0,2.0
0.7000000000000001,0.3086208,0.4660353,2048,0.01508497,1024,2.048780487804878,100.0,2.0
0.71,0.31198823,0.47713184,2048,0.015263503,1024,2.048780487804878,100.0,2.0
0.72,0.31589627,0.4818619,2048,0.015338974,1024,2.048780487804878,100.0,2.0
0.73,0.32242894,0.48709503,2048,0.0154220415,1024,2.048780487804878,100.0,2.0
0.74,0.32427046,0.4928975,2048,0.015513627,1024,2.048780487804878,100.0,2.0
0.75,0.32654458,0.50098747,2048,0.01564042,1024,2.048780487804878,100.0,2.0
0.76,0.3286875,0.50413686,2048,0.015689505,1024,2.048780487804878,100.0,2.0
0.77,0.33203268,0.504867,2048,0.015700864,1024,2.048780487804878,100.0,2.0
0.78,0.3339699,0.5088684,2048,0.01576296,1024,2.048780487804878,100.0,2.0
0.79,0.33779567,0.5154562,2048,0.015864665,1024,2.048780487804878,100.0,2.0
0.8,0.34077835,0.5207734,2048,0.015946282,1024,2.048780487804878,100.0,2.0
0.81,0.34745175,0.5256745,2048,0.016021142,1024,2.048780487804878,100.0,2.0
0.8200000000000001,0.35040316,0.53000283,2048,0.016086966,1024,2.048780487804878,100.0,2.0
0.8300000000000001,0.35572803,0.53980535,2048,0.01623505,1024,2.048780487804878,100.0,2.0
0.84,0.36275816,0.54409045,2048,0.016299361,1024,2.048780487804878,100.0,2.0
0.85,0.3671319,0.5475461,2048,0.016351039,1024,2.048780487804878,100.0,2.0
0.86,0.37427157,0.54767096,2048,0.016352903,1024,2.048780487804878,100.0,2.0
0.87,0.37825596,0.5581659,2048,0.016508844,1024,2.048780487804878,100.0,2.0
0.88,0.38311362,0.5616772,2048,0.01656069,1024,2.048780487804878,100.0,2.0
0.89,0.3907926,0.565354,2048,0.016614806,1024,2.048780487804878,100.0,2.0
0.9,0.39624417,0.5647281,2048,0.016605606,1024,2.048780487804878,100.0,2.0
0.91,0.40167037,0.5658124,2048,0.01662154,1024,2.048780487804878,100.0,2.0
0.92,0.4055039,0.57268906,2048,0.016722241,1024,2.048780487804878,100.0,2.0
0.93,0.41027105,0.58108956,2048,0.016844438,1024,2.048780487804878,100.0,2.0
0.9400000000000001,0.4156785,0.58420587,2048,0.016889546,1024,2.048780487804878,100.0,2.0
0.9500000000000001,0.4188342,0.59252024,2048,0.017009307,1024,2.048780487804878,100.0,2.0
0.96,0.42086548,0.598093,2048,0.017089108,1024,2.048780487804878,100.0,2.0
0.97,0.42597625,0.5963337,2048,0.017063955,1024,2.048780487804878,100.0,2.0
0.98,0.42852777,0.60008,2048,0.01711747,1024,2.048780487804878,100.0,2.0
0.99,0.43144953,0.6015454,2048,0.017138358,1024,2.048780487804878,100.0,2.0
1.0,0.43710142,0.6016553,2048,0.017139925,1024,2.048780487804878,100.0,2.0
1.01,0.44591066,0.59837043,2048,0.01709307,1024,2.048780487804878,100.0,2.0
1.02,0.45079947,0.6040784,2048,0.017174404,1024,2.048780487804878,100.0,2.0
1.03,0.45279258,0.61162037,2048,0.017281283,1024,2.048780487804878,100.0,2.0
1.04,0.4560225,0.61661017,2048,0.017351633,1024,2.048780487804878,100.0,2.0
1.05,0.45957047,0.6288368,2048,0.01752282,1024,2.048780487804878,100.0,2.0
1.06,0.4624296,0.6330641,2048,0.01758162,1024,2.048780487804878,100.0,2.0
1.07,0.46805698,0.63382447,2048,0.017592175,1024,2.048780487804878,100.0,2.0
1.08,0.4719544,0.63955677,2048,0.017671548,1024,2.048780487804878,100.0,2.0
1.09,0.47342044,0.6441765,2048,0.017735256,1024,2.048780487804878,100.0,2.0
1.1,0.4770812,0.65246975,2048,0.017849054,1024,2.048780487804878,100.0,2.0
1.11,0.4797958,0.6567001,2048,0.017906824,1024,2.048780487804878,100.0,2.0
1.12,0.48539776,0.67441213,2048,0.018146703,1024,2.048780487804878,100.0,2.0
1.1300000000000001,0.48925638,0.68103576,2048,0.018235596,1024,2.048780487804878,100.0,2.0
1.1400000000000001,0.4920683,0.6876694,2048,0.018324194,1024,2.048780487804878,100.0,2.0
1.1500000000000001,0.49825513,0.69114065,2048,0.018370384,1024,2.048780487804878,100.0,2.0
1.16,0.50001603,0.6986166,2048,0.018469471,1024,2.048780487804878,100.0,2.0
1.17,0.50022614,0.7037752,2048,0.018537536,1024,2.048780487804878,100.0,2.0
1.18,0.5025111,0.71123993,2048,0.018635588,1024,2.048780487804878,100.0,2.0
1.19,0.5038595,0.7217753,2048,0.018773101,1024,2.048780487804878,100.0,2.0
1.2,0.504621,0.72968006,2048,0.018875621,1024,2.048780487804878,100.0,2.0
1.21,0.50822246,0.73135334,2048,0.018897252,1024,2.048780487804878,100.0,2.0
1.22,0.5157224,0.74254304,2048,0.019041266,1024,2.048780487804878,100.0,2.0
1.23,0.5188235,0.74928045,2048,0.019127456,1024,2.048780487804878,100.0,2.0
1.24,0.5232028,0.7623639,2048,0.01929373,1024,2.048780487804878,100.0,2.0
1.25,0.53029937,0.77007943,2048,0.019391116,1024,2.048780487804878,100.0,2.0
1.26,0.5327579,0.7753898,2048,0.01945786,1024,2.048780487804878,100.0,2.0
1.27,0.5383931,0.78516686,2048,0.01958015,1024,2.048780487804878,100.0,2.0
1.28,0.54421556,0.7926869,2048,0.019673692,1024,2.048780487804878,100.0,2.0
1.29,0.54710954,0.7952351,2048,0.019705288,1024,2.048780487804878,100.0,2.0
1.3,0.5489036,0.8056359,2048,0.019833732,1024,2.048780487804878,100.0,2.0
1.31,0.5533248,0.80723524,2048,0.01985341,1024,2.048780487804878,100.0,2.0
1.32,0.55537784,0.8115096,2048,0.019905902,1024,2.048780487804878,100.0,2.0
1.33,0.55952466,0.81923866,2048,0.020000473,1024,2.048780487804878,100.0,2.0
1.34,0.5622831,0.8284607,2048,0.020112729,1024,2.048780487804878,100.0,2.0
1.35,0.56665325,0.830436,2048,0.020136692,1024,2.048780487804878,100.0,2.0
1.36,0.5699359,0.83645695,2048,0.020209558,1024,2.048780487804878,100.0,2.0
1.37,0.5738581,0.84121114,2048,0.02026691,1024,2.048780487804878,100.0,2.0
1.3800000000000001,0.5782472,0.8381471,2048,0.020229965,1024,2.048780487804878,100.0,2.0
1.3900000000000001,0.58219016,0.842607,2048,0.020283718,1024,2.048780487804878,100.0,2.0
1.4000000000000001,0.58836144,0.85051197,2048,0.020378642,1024,2.048780487804878,100.0,2.0
1.41,0.59274304,0.8577496,2048,0.020465167,1024,2.048780487804878,100.0,2.0
1.42,0.5980434,0.86279917,2048,0.020525318,1024,2.048780487804878,100.0,2.0
1.43,0.60148233,0.86900663,2048,0.02059902,1024,2.048780487804878,100.0,2.0
1.44,0.60648847,0.8646648,2048,0.020547496,1024,2.048780487804878,100.0,2.0
1.45,0.6112724,0.873775,2048,0.020655459,1024,2.048780487804878,100.0,2.0
1.46,0.6118238,0.8806553,2048,0.020736622,1024,2.048780487804878,100.0,2.0
1.47,0.6164171,0.8854542,2048,0.020793043,1024,2.048780487804878,100.0,2.0
1.48,0.62061536,0.8905727,2048,0.020853056,1024,2.048780487804878,100.0,2.0
1.49,0.62510014,0.896625,2048,0.020923795,1024,2.048780487804878,100.0,2.0
1.5,0.62794644,0.898171,2048,0.020941826,1024,2.048780487804878,100.0,2.0
1.51,0.62735844,0.91301155,2048,0.021114128,1024,2.048780487804878,100.0,2.0
1.52,0.62955034,0.91918534,2048,0.021185394,1024,2.048780487804878,100.0,2.0
1.53,0.63388795,0.92437017,2048,0.02124506,1024,2.048780487804878,100.0,2.0
1.54,0.6402637,0.92992455,2048,0.021308795,1024,2.048780487804878,100.0,2.0
1.55,0.6428624,0.93332857,2048,0.02134776,1024,2.048780487804878,100.0,2.0
1.56,0.649236,0.9388081,2048,0.021410333,1024,2.048780487804878,100.0,2.0
1.57,0.6486643,0.947234,2048,0.0215062,1024,2.048780487804878,100.0,2.0
1.58,0.65213275,0.9472774,2048,0.021506691,1024,2.048780487804878,100.0,2.0
1.59,0.6546843,0.9535091,2048,0.021577317,1024,2.048780487804878,100.0,2.0
1.6,0.6570035,0.95964026,2048,0.021646578,1024,2.048780487804878,100.0,2.0
1.61,0.6569767,0.9646925,2048,0.021703485,1024,2.048780487804878,100.0,2.0
1.62,0.66279405,0.97379005,2048,0.021805583,1024,2.048780487804878,100.0,2.0
1.6300000000000001,0.6661541,0.97900915,2048,0.02186394,1024,2.048780487804878,100.0,2.0
1.6400000000000001,0.6692994,0.9873404,2048,0.021956772,1024,2.048780487804878,100.0,2.0
1.6500000000000001,0.67249525,0.98705876,2048,0.021953639,1024,2.048780487804878,100.0,2.0
1.6600000000000001,0.67430305,0.9990719,2048,0.02208683,1024,2.048780487804878,100.0,2.0
1.67,0.68006194,1.0040035,2048,0.022141276,1024,2.048780487804878,100.0,2.0
1.68,0.6802728,1.015924,2048,0.022272328,1024,2.048780487804878,100.0,2.0
1.69,0.68558097,1.0236698,2048,0.022357075,1024,2.048780487804878,100.0,2.0
1.7,0.6877513,1.0325423,2048,0.022453753,1024,2.048780487804878,100.0,2.0
1.71,0.69020116,1.0371567,2048,0.02250387,1024,2.048780487804878,100.0,2.0
1.72,0.6896517,1.0356716,2048,0.022487752,1024,2.048780487804878,100.0,2.0
1.73,0.68983614,1.0531948,2048,0.022677196,1024,2.048780487804878,100.0,2.0
1.74,0.69459015,1.0603508,2048,0.022754107,1024,2.048780487804878,100.0,2.0
1.75,0.6972959,1.0610645,2048,0.022761764,1024,2.048780487804878,100.0,2.0
1.76,0.7006786,1.0755308,2048,0.022916403,1024,2.048780487804878,100.0,2.0
1.77,0.70718575,1.0846969,2048,0.023013847,1024,2.048780487804878,100.0,2.0
1.78,0.7091787,1.0922525,2048,0.02309386,1024,2.048780487804878,100.0,2.0
1.79,0.714585,1.0958271,2048,0.02313162,1024,2.048780487804878,100.0,2.0
1.8,0.7202459,1.1027335,2048,0.023204397,1024,2.048780487804878,100.0,2.0
1.81,0.7226925,1.1068411,2048,0.023247575,1024,2.048780487804878,100.0,2.0
1.82,0.72646517,1.1168878,2048,0.023352845,1024,2.048780487804878,100.0,2.0
1.83,0.7277914,1.1256158,2048,0.023443915,1024,2.048780487804878,100.0,2.0
1.84,0.73301256,1.1246431,2048,0.023433782,1024,2.048780487804878,100.0,2.0
1.85,0.7353499,1.1326575,2048,0.02351713,1024,2.048780487804878,100.0,2.0
1.86,0.7373242,1.1440631,2048,0.02363524,1024,2.048780487804878,100.0,2.0
1.87,0.7389842,1.1508515,2048,0.023705257,1024,2.048780487804878,100.0,2.0
1.8800000000000001,0.74118096,1.1547214,2048,0.023745079,1024,2.048780487804878,100.0,2.0
1.8900000000000001,0.745203,1.158102,2048,0.023779813,1024,2.048780487804878,100.0,2.0
1.9000000000000001,0.74905545,1.1610925,2048,0.023810497,1024,2.048780487804878,100.0,2.0
1.9100000000000001,0.7556057,1.1693149,2048,0.023894655,1024,2.048780487804878,100.0,2.0
1.92,0.7623714,1.1707203,2048,0.02390901,1024,2.048780487804878,100.0,2.0
1.93,0.7662165,1.1754353,2048,0.023957107,1024,2.048780487804878,100.0,2.0
1.94,0.7645292,1.1848767,2048,0.02405313,1024,2.048780487804878,100.0,2.0
1.95,0.7681043,1.184494,2048,0.024049245,1024,2.048780487804878,100.0,2.0
1.96,0.774137,1.1810646,2048,0.024014406,1024,2.048780487804878,100.0,2.0
1.97,0.77744746,1.1889557,2048,0.024094496,1024,2.048780487804878,100.0,2.0
1.98,0.7833503,1.1932108,2048,0.024137573,1024,2.048780487804878,100.0,2.0
1.99,0.7863587,1.1942928,2048,0.024148514,1024,2.048780487804878,100.0,2.0
2.0,0.7891692,1.202752,2048,0.024233887,1024,2.048780487804878,100.0,2.0
2.0100000000000002,0.793059,1.210188,2048,0.024308683,1024,2.048780487804878,100.0,2.0
2.02,0.7990902,1.2153502,2048,0.024360474,1024,2.048780487804878,100.0,2.0
2.0300000000000002,0.80246055,1.2194484,2048,0.024401512,1024,2.048780487804878,100.0,2.0
2.04,0.8071639,1.2213007,2048,0.024420038,1024,2.048780487804878,100.0,2.0
2.05,0.8096291,1.2386086,2048,0.024592465,1024,2.048780487804878,100.0,2.0
2.06,0.81538975,1.2494632,2048,0.02469999,1024,2.048780487804878,100.0,2.0
2.07,0.8171617,1.2604203,2048,0.024808055,1024,2.048780487804878,100.0,2.0
2.08,0.8200063,1.2672052,2048,0.024874737,1024,2.048780487804878,100.0,2.0
2.09,0.8225318,1.2819171,2048,0.025018714,1024,2.048780487804878,100.0,2.0
2.1,0.82549036,1.2876253,2048,0.025074355,1024,2.048780487804878,100.0,2.0
2.11,0.82972574,1.2967905,2048,0.025163434,1024,2.048780487804878,100.0,2.0
2.12,0.83313143,1.2943938,2048,0.025140172,1024,2.048780487804878,100.0,2.0
2.13,0.83984435,1.300247,2048,0.025196949,1024,2.048780487804878,100.0,2.0
2.14,0.8463582,1.2968276,2048,0.025163796,1024,2.048780487804878,100.0,2.0
2.15,0.8511437,1.2882321,2048,0.025080262,1024,2.048780487804878,100.0,2.0
2.16,0.8551828,1.2871145,2048,0.025069382,1024,2.048780487804878,100.0,2.0
2.17,0.8565523,1.2907424,2048,0.025104687,1024,2.048780487804878,100.0,2.0
2.18,0.86013466,1.2893801,2048,0.025091436,1024,2.048780487804878,100.0,2.0
2.19,0.86395645,1.3011761,2048,0.02520595,1024,2.048780487804878,100.0,2.0
2.2,0.8665023,1.302725,2048,0.025220947,1024,2.048780487804878,100.0,2.0
2.21,0.86998194,1.3057615,2048,0.025250323,1024,2.048780487804878,100.0,2.0
2.22,0.8745235,1.3041506,2048,0.025234744,1024,2.048780487804878,100.0,2.0
2.23,0.876974,1.3038101,2048,0.025231449,1024,2.048780487804878,100.0,2.0
2.24,0.87947476,1.3151482,2048,0.02534092,1024,2.048780487804878,100.0,2.0
2.25,0.8829559,1.3176802,2048,0.025365302,1024,2.048780487804878,100.0,2.0
2.2600000000000002,0.88477606,1.3265474,2048,0.025450505,1024,2.048780487804878,100.0,2.0
2.27,0.8905765,1.3287137,2048,0.025471278,1024,2.048780487804878,100.0,2.0
2.2800000000000002,0.8959166,1.3355366,2048,0.025536591,1024,2.048780487804878,100.0,2.0
2.29,0.8979078,1.3497939,2048,0.025672534,1024,2.048780487804878,100.0,2.0
2.3000000000000003,0.9001898,1.3526733,2048,0.025699902,1024,2.048780487804878,100.0,2.0
2.31,0.905284,1.349346,2048,0.025668276,1024,2.048780487804878,100.0,2.0
2.32,0.91062415,1.3526855,2048,0.025700018,1024,2.048780487804878,100.0,2.0
2.33,0.91328645,1.3568296,2048,0.025739357,1024,2.048780487804878,100.0,2.0
2.34,0.9152273,1.3666072,2048,0.02583193,1024,2.048780487804878,100.0,2.0
2.35,0.91629237,1.3777076,2048,0.02593663,1024,2.048780487804878,100.0,2.0
2.36,0.9193273,1.3828392,2048,0.025984889,1024,2.048780487804878,100.0,2.0
2.37,0.92203027,1.377887,2048,0.025938319,1024,2.048780487804878,100.0,2.0
2.38,0.92444766,1.3871988,2048,0.026025817,1024,2.048780487804878,100.0,2.0
2.39,0.92737734,1.3866765,2048,0.026020918,1024,2.048780487804878,100.0,2.0
2.4,0.9300175,1.390958,2048,0.026061056,1024,2.048780487804878,100.0,2.0
2.41,0.9378426,1.3809624,2048,0.02596725,1024,2.048780487804878,100.0,2.0
2.42,0.9410159,1.3784328,2048,0.025943454,1024,2.048780487804878,100.0,2.0
2.43,0.9457156,1.381755,2048,0.0259747,1024,2.048780487804878,100.0,2.0
2.44,0.9487009,1.3874917,2048,0.026028564,1024,2.048780487804878,100.0,2.0
2.45,0.9528186,1.392808,2048,0.026078383,1024,2.048780487804878,100.0,2.0
2.46,0.95444536,1.4044912,2048,0.02618753,1024,2.048780487804878,100.0,2.0
2.47,0.95699155,1.4105029,2048,0.026243515,1024,2.048780487804878,100.0,2.0
2.48,0.9623574,1.411792,2048,0.026255505,1024,2.048780487804878,100.0,2.0
2.49,0.96326107,1.4166487,2048,0.026300628,1024,2.048780487804878,100.0,2.0
2.5,0.9690013,1.4190912,2048,0.02632329,1024,2.048780487804878,100.0,2.0
2.5100000000000002,0.96877456,1.4225335,2048,0.026355198,1024,2.048780487804878,100.0,2.0
2.52,0.97076255,1.4235407,2048,0.026364526,1024,2.048780487804878,100.0,2.0
2.5300000000000002,0.97477174,1.429033,2048,0.026415337,1024,2.048780487804878,100.0,2.0
2.54,0.98110276,1.4345973,2048,0.026466714,1024,2.048780487804878,100.0,2.0
2.5500000000000003,0.98514354,1.4369118,2048,0.026488056,1024,2.048780487804878,100.0,2.0
2.56,0.9878972,1.4458513,2048,0.026570324,1024,2.048780487804878,100.0,2.0
2.57,0.990828,1.4511447,2048,0.026618917,1024,2.048780487804878,100.0,2.0
2.58,0.9957611,1.4604981,2048,0.026704567,1024,2.048780487804878,100.0,2.0
2.59,0.9977416,1.4660922,2048,0.02675566,1024,2.048780487804878,100.0,2.0
2.6,1.0007135,1.4620197,2048,0.026718473,1024,2.048780487804878,100.0,2.0
2.61,1.0022991,1.4693027,2048,0.026784938,1024,2.048780487804878,100.0,2.0
2.62,1.0079119,1.4799603,2048,0.026881905,1024,2.048780487804878,100.0,2.0
2.63,1.0139453,1.4840794,2048,0.026919289,1024,2.048780487804878,100.0,2.0
2.64,1.0159575,1.4954565,2048,0.027022274,1024,2.048780487804878,100.0,2.0
2.65,1.0190108,1.5017715,2048,0.02707927,1024,2.048780487804878,100.0,2.0
2.66,1.0209844,1.5113258,2048,0.027165273,1024,2.048780487804878,100.0,2.0
2.67,1.0258303,1.5204694,2048,0.027247325,1024,2.048780487804878,100.0,2.0
2.68,1.0294453,1.5359213,2048,0.027385427,1024,2.048780487804878,100.0,2.0
2.69,1.0337372,1.544972,2048,0.027465994,1024,2.048780487804878,100.0,2.0
2.7,1.0376738,1.5540872,2048,0.0275469,1024,2.048780487804878,100.0,2.0
2.71,1.0410233,1.560138,2048,0.027600473,1024,2.048780487804878,100.0,2.0
2.72,1.0456622,1.550647,2048,0.027516393,1024,2.048780487804878,100.0,2.0
2.73,1.0440352,1.5507858,2048,0.027517624,1024,2.048780487804878,100.0,2.0
2.74,1.0477831,1.5580032,2048,0.027581584,1024,2.048780487804878,100.0,2.0
2.75,1.0487953,1.5610791,2048,0.027608797,1024,2.048780487804878,100.0,2.0
2.7600000000000002,1.0507686,1.5718592,2048,0.02770396,1024,2.048780487804878,100.0,2.0
2.77,1.052462,1.5737047,2048,0.027720219,1024,2.048780487804878,100.0,2.0
2.7800000000000002,1.0520004,1.5793662,2048,0.027770037,1024,2.048780487804878,100.0,2.0
2.79,1.056221,1.5835067,2048,0.027806414,1024,2.048780487804878,100.0,2.0
2.8000000000000003,1.0574896,1.5957655,2048,0.027913839,1024,2.048780487804878,100.0,2.0
2.81,1.0632005,1.5971411,2048,0.027925868,1024,2.048780487804878,100.0,2.0
2.82,1.0675654,1.5967789,2048,0.0279227,1024,2.048780487804878,100.0,2.0
2.83,1.0697567,1.6088636,2048,0.028028162,1024,2.048780487804878,100.0,2.0
2.84,1.0709565,1.6254082,2048,0.028171906,1024,2.048780487804878,100.0,2.0
2.85,1.0729076,1.6266364,2048,0.02818255,1024,2.048780487804878,100.0,2.0
2.86,1.0757143,1.6234373,2048,0.028154822,1024,2.048780487804878,100.0,2.0
2.87,1.081873,1.6390015,2048,0.028289463,1024,2.048780487804878,100.0,2.0
2.88,1.0861219,1.6486541,2048,0.028372644,1024,2.048780487804878,100.0,2.0
2.89,1.0915142,1.6565591,2048,0.028440583,1024,2.048780487804878,100.0,2.0
2.9,1.0963265,1.6652322,2048,0.028514937,1024,2.048780487804878,100.0,2.0
2.91,1.0991311,1.6637886,2048,0.028502574,1024,2.048780487804878,100.0,2.0
2.92,1.1024297,1.6584284,2048,0.028456625,1024,2.048780487804878,100.0,2.0
2.93,1.1059954,1.6675497,2048,0.028534774,1024,2.048780487804878,100.0,2.0
2.94,1.1086901,1.6778626,2048,0.028622873,1024,2.048780487804878,100.0,2.0
2.95,1.1144013,1.6802542,2048,0.028643265,1024,2.048780487804878,100.0,2.0
2.96,1.118653,1.6801236,2048,0.028642152,1024,2.048780487804878,100.0,2.0
2.97,1.1231982,1.6887486,2048,0.028715575,1024,2.048780487804878,100.0,2.0
2.98,1.1268044,1.6916685,2048,0.02874039,1024,2.048780487804878,100.0,2.0
2.99,1.1302962,1.7021887,2048,0.028829617,1024,2.048780487804878,100.0,2.0
3.0,1.1367688,1.705026,2048,0.028853634,1024,2.048780487804878,100.0,2.0
3.0100000000000002,1.1399648,1.7055836,2048,0.028858352,1024,2.048780487804878,100.0,2.0
3.02,1.1435525,1.7120919,2048,0.02891336,1024,2.048780487804878,100.0,2.0
3.0300000000000002,1.14427,1.7228833,2048,0.029004337,1024,2.048780487804878,100.0,2.0
3.04,1.1500185,1.7354813,2048,0.029110186,1024,2.048780487804878,100.0,2.0
3.0500000000000003,1.1581513,1.7329078,2048,0.029088596,1024,2.048780487804878,100.0,2.0
3.06,1.1605585,1.73827,2048,0.029133566,1024,2.048780487804878,100.0,2.0
3.0700000000000003,1.1628249,1.7521236,2048,0.02924943,1024,2.048780487804878,100.0,2.0
3.08,1.1637328,1.7559506,2048,0.029281355,1024,2.048780487804878,100.0,2.0
3.09,1.1695256,1.7690026,2048,0.029389977,1024,2.048780487804878,100.0,2.0
3.1,1.1726041,1.7755742,2048,0.029444518,1024,2.048780487804878,100.0,2.0
3.11,1.1770089,1.7879779,2048,0.029547185,1024,2.048780487804878,100.0,2.0
3.12,1.1845045,1.792506,2048,0.029584575,1024,2.048780487804878,100.0,2.0
3.13,1.1884298,1.7970946,2048,0.029622417,1024,2.048780487804878,100.0,2.0
3.14,1.1906321,1.8125029,2048,0.029749136,1024,2.048780487804878,100.0,2.0
3.15,1.1970785,1.8180206,2048,0.029794386,1024,2.048780487804878,100.0,2.0
3.16,1.2019572,1.8290504,2048,0.029884629,1024,2.048780487804878,100.0,2.0
3.17,1.2109432,1.8336682,2048,0.029922329,1024,2.048780487804878,100.0,2.0
3.18,1.2143629,1.8398104,2048,0.029972402,1024,2.048780487804878,100.0,2.0
3.19,1.2200178,1.8474901,2048,0.030034892,1024,2.048780487804878,100.0,2.0
3.2,1.2210197,1.8469125,2048,0.030030197,1024,2.048780487804878,100.0,2.0
3.21,1.2266414,1.8465072,2048,0.030026902,1024,2.048780487804878,100.0,2.0
3.22,1.2323895,1.8498425,2048,0.030054009,1024,2.048780487804878,100.0,2.0
3.23,1.2367291,1.8613052,2048,0.03014698,1024,2.048780487804878,100.0,2.0
3.24,1.2433202,1.864326,2048,0.030171433,1024,2.048780487804878,100.0,2.0
3.25,1.2480615,1.8685099,2048,0.03020527,1024,2.048780487804878,100.0,2.0
3.2600000000000002,1.249887,1.8656508,2048,0.030182151,1024,2.048780487804878,100.0,2.0
3.27,1.2503076,1.8729963,2048,0.030241512,1024,2.048780487804878,100.0,2.0
3.2800000000000002,1.2516167,1.8804077,2048,0.030301284,1024,2.048780487804878,100.0,2.0
3.29,1.2512293,1.882561,2048,0.030318629,1024,2.048780487804878,100.0,2.0
3.3000000000000003,1.2562068,1.8871113,2048,0.030355249,1024,2.048780487804878,100.0,2.0
3.31,1.2634442,1.8970871,2048,0.030435376,1024,2.048780487804878,100.0,2.0
3.3200000000000003,1.266335,1.9069083,2048,0.030514056,1024,2.048780487804878,100.0,2.0
3.33,1.2695013,1.9098647,2048,0.0305377,1024,2.048780487804878,100.0,2.0
3.34,1.2744043,1.9199415,2048,0.030618155,1024,2.048780487804878,100.0,2.0
3.35,1.2797384,1.9239614,2048,0.030650193,1024,2.048780487804878,100.0,2.0
3.36,1.2842596,1.939412,2048,0.030773016,1024,2.048780487804878,100.0,2.0
3.37,1.285219,1.9448261,2048,0.03081594,1024,2.048780487804878,100.0,2.0
3.38,1.286854,1.9549236,2048,0.030895835,1024,2.048780487804878,100.0,2.0
3.39,1.2969664,1.960777,2048,0.030942053,1024,2.048780487804878,100.0,2.0
3.4,1.301894,1.9714952,2048,0.031026507,1024,2.048780487804878,100.0,2.0
3.41,1.3019776,1.9706999,2048,0.031020248,1024,2.048780487804878,100.0,2.0
3.42,1.3059456,1.9737313,2048,0.031044098,1024,2.048780487804878,100.0,2.0
3.43,1.3082159,1.9710896,2048,0.031023316,1024,2.048780487804878,100.0,2.0
3.44,1.314268,1.9791493,2048,0.031086678,1024,2.048780487804878,100.0,2.0
3.45,1.3174328,1.9854531,2048,0.031136146,1024,2.048780487804878,100.0,2.0
3.46,1.3210704,1.9905919,2048,0.031176412,1024,2.048780487804878,100.0,2.0
3.47,1.3260448,2.0101285,2048,0.03132903,1024,2.048780487804878,100.0,2.0
3.48,1.3270116,2.014166,2048,0.031360477,1024,2.048780487804878,100.0,2.0
3.49,1.3284206,2.0172877,2048,0.03138477,1024,2.048780487804878,100.0,2.0
3.5,1.3293906,2.0210238,2048,0.03141382,1024,2.048780487804878,100.0,2.0
3.5100000000000002,1.3336986,2.0231013,2048,0.03142996,1024,2.048780487804878,100.0,2.0
3.52,1.3374026,2.0239124,2048,0.03143626,1024,2.048780487804878,100.0,2.0
3.5300000000000002,1.341701,2.033085,2048,0.031507418,1024,2.048780487804878,100.0,2.0
3.54,1.3453245,2.0469751,2048,0.031614862,1024,2.048780487804878,100.0,2.0
3.5500000000000003,1.3488503,2.0579014,2048,0.03169913,1024,2.048780487804878,100.0,2.0
3.56,1.3532641,2.0679142,2048,0.031776153,1024,2.048780487804878,100.0,2.0
3.5700000000000003,1.3577244,2.0735343,2048,0.0318193,1024,2.048780487804878,100.0,2.0
3.58,1.3593242,2.0690348,2048,0.031784758,1024,2.048780487804878,100.0,2.0
3.59,1.3639072,2.0821364,2048,0.031885233,1024,2.048780487804878,100.0,2.0
3.6,1.3659723,2.101803,2048,0.032035466,1024,2.048780487804878,100.0,2.0
3.61,1.3699433,2.1130314,2048,0.03212092,1024,2.048780487804878,100.0,2.0
3.62,1.3725669,2.1097345,2048,0.032095853,1024,2.048780487804878,100.0,2.0
3.63,1.3760452,2.1133485,2048,0.03212333,1024,2.048780487804878,100.0,2.0
3.64,1.3800378,2.1107113,2048,0.03210328,1024,2.048780487804878,100.0,2.0
3.65,1.3843529,2.1124272,2048,0.03211633,1024,2.048780487804878,100.0,2.0
3.66,1.3867579,2.1339512,2048,0.032279536,1024,2.048780487804878,100.0,2.0
3.67,1.388102,2.139966,2048,0.032324996,1024,2.048780487804878,100.0,2.0
3.68,1.3909897,2.1471634,2048,0.032379307,1024,2.048780487804878,100.0,2.0
3.69,1.3930223,2.160914,2048,0.03248282,1024,2.048780487804878,100.0,2.0
3.7,1.397004,2.1695533,2048,0.03254769,1024,2.048780487804878,100.0,2.0
3.71,1.3997815,2.1711893,2048,0.03255996,1024,2.048780487804878,100.0,2.0
3.72,1.4034898,2.1741853,2048,0.032582417,1024,2.048780487804878,100.0,2.0
3.73,1.4069374,2.1754951,2048,0.03259223,1024,2.048780487804878,100.0,2.0
3.74,1.4110744,2.1864338,2048,0.032674067,1024,2.048780487804878,100.0,2.0
3.75,1.416614,2.1950169,2048,0.032738138,1024,2.048780487804878,100.0,2.0
3.7600000000000002,1.4198225,2.205018,2048,0.032812633,1024,2.048780487804878,100.0,2.0
3.77,1.4220948,2.2092867,2048,0.03284438,1024,2.048780487804878,100.0,2.0
3.7800000000000002,1.425529,2.2108386,2048,0.032855913,1024,2.048780487804878,100.0,2.0
3.79,1.4281304,2.2060242,2048,0.03282012,1024,2.048780487804878,100.0,2.0
3.8000000000000003,1.4337919,2.2109573,2048,0.032856796,1024,2.048780487804878,100.0,2.0
